timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque,src_ip_int,dst_ip_int,protocol_encoded,flag_encoded,tipo_ataque_encoded,hour
2025-05-05 10:42:15,27.7.148.116,192.168.181.238,54687,TCP,P,DDoS,453481588,3232282094,0,2,0,10
2025-05-05 10:42:16,192.168.71.161,192.168.165.215,20293,UDP,,Normal,3232253857,3232277975,1,5,1,10
2025-05-05 10:42:17,191.5.40.135,192.168.180.122,33399,UDP,,Normal,3204786311,3232281722,1,5,1,10
2025-05-05 10:42:18,94.251.82.73,192.168.188.179,37490,TCP,R,Normal,1593528905,3232283827,0,3,1,10
2025-05-05 10:42:19,83.100.189.69,192.168.77.88,32118,TCP,P,Normal,1399110981,3232255320,0,2,1,10
2025-05-05 10:42:20,108.154.208.144,192.168.219.183,21489,TCP,P,Normal,1822085264,3232291767,0,2,1,10
2025-05-05 10:42:21,200.203.41.208,192.168.215.102,11715,TCP,F,Port Scan,3368757712,3232290662,0,1,2,10
2025-05-05 10:42:22,54.181.4.47,192.168.33.83,480,UDP,,SYN Flood,917832751,3232244051,1,5,3,10
2025-05-05 10:42:23,84.34.180.137,192.168.250.87,10147,TCP,R,Port Scan,1411560585,3232299607,0,3,2,10
2025-05-05 10:42:24,237.55.61.201,192.168.100.115,34081,UDP,,Normal,3979820489,3232261235,1,5,1,10
2025-05-05 10:42:25,192.168.52.109,192.168.26.49,54886,TCP,F,Normal,3232248941,3232242225,0,1,1,10
2025-05-05 10:42:26,192.168.67.11,192.168.43.43,3746,TCP,A,Normal,3232252683,3232246571,0,0,1,10
2025-05-05 10:42:27,255.49.206.43,192.168.255.241,28035,UDP,,Normal,4281454123,3232301041,1,5,1,10
2025-05-05 10:42:28,68.213.252.97,192.168.231.5,23193,UDP,,Port Scan,1154874465,3232294661,1,5,2,10
2025-05-05 10:42:29,192.168.210.79,192.168.10.182,9662,TCP,F,DDoS,3232289359,3232238262,0,1,0,10
2025-05-05 10:42:30,192.168.82.229,192.168.247.89,45230,UDP,,Normal,3232256741,3232298841,1,5,1,10
2025-05-05 10:42:31,40.42.153.38,192.168.47.247,59532,UDP,,Normal,673880358,3232247799,1,5,1,10
2025-05-05 10:42:32,109.48.108.41,192.168.109.134,36475,TCP,A,Normal,1831889961,3232263558,0,0,1,10
2025-05-05 10:42:33,192.168.142.131,192.168.60.124,34503,UDP,,Normal,3232272003,3232251004,1,5,1,10
2025-05-05 10:42:34,155.164.95.228,192.168.13.238,17483,TCP,S,DDoS,2611240932,3232239086,0,4,0,10
2025-05-05 10:42:35,22.234.157.8,192.168.51.131,32938,UDP,,Port Scan,384474376,3232248707,1,5,2,10
2025-05-05 10:42:36,192.168.9.225,192.168.72.218,40517,TCP,R,Normal,3232238049,3232254170,0,3,1,10
2025-05-05 10:42:37,12.202.63.18,192.168.117.235,28543,TCP,R,Normal,214581010,3232265707,0,3,1,10
2025-05-05 10:42:38,192.168.13.155,192.168.130.121,64992,TCP,A,Normal,3232239003,3232268921,0,0,1,10
2025-05-05 10:42:39,60.150.2.249,192.168.136.31,7986,TCP,S,Normal,1016464121,3232270367,0,4,1,10
2025-05-05 10:42:40,193.205.187.243,192.168.184.36,35546,TCP,F,Normal,3251485683,3232282660,0,1,1,10
2025-05-05 10:42:41,193.47.109.166,192.168.151.44,32154,UDP,,Normal,3241110950,3232274220,1,5,1,10
2025-05-05 10:42:42,192.168.214.25,192.168.119.23,10605,TCP,S,SYN Flood,3232290329,3232266007,0,4,3,10
2025-05-05 10:42:43,194.242.240.21,192.168.170.176,29742,UDP,,Normal,3270701077,3232279216,1,5,1,10
2025-05-05 10:42:44,192.168.83.74,192.168.123.61,25485,UDP,,Normal,3232256842,3232267069,1,5,1,10
2025-05-05 10:42:45,192.168.87.103,192.168.173.172,61752,UDP,,Normal,3232257895,3232279980,1,5,1,10
2025-05-05 10:42:46,43.59.141.214,192.168.63.90,44376,TCP,R,SYN Flood,725323222,3232251738,0,3,3,10
2025-05-05 10:42:47,195.88.176.27,192.168.161.144,47520,UDP,,Normal,3277369371,3232276880,1,5,1,10
2025-05-05 10:42:48,255.193.11.164,192.168.76.233,29290,UDP,,Normal,4290841508,3232255209,1,5,1,10
2025-05-05 10:42:49,192.168.251.130,192.168.55.18,41835,UDP,,Normal,3232299906,3232249618,1,5,1,10
2025-05-05 10:42:50,83.163.220.209,192.168.5.7,40739,UDP,,Normal,1403247825,3232236807,1,5,1,10
2025-05-05 10:42:51,35.130.145.246,192.168.8.244,1019,TCP,R,SYN Flood,595759606,3232237812,0,3,3,10
2025-05-05 10:42:52,170.120.117.130,192.168.93.55,45881,UDP,,DDoS,2860021122,3232259383,1,5,0,10
2025-05-05 10:42:53,75.122.42.168,192.168.113.64,53503,TCP,S,Normal,1266297512,3232264512,0,4,1,10
2025-05-05 10:42:54,192.168.37.213,192.168.135.216,8457,TCP,P,Normal,3232245205,3232270296,0,2,1,10
2025-05-05 10:42:55,192.168.250.63,192.168.78.20,59892,UDP,,SYN Flood,3232299583,3232255508,1,5,3,10
2025-05-05 10:42:56,192.168.112.98,192.168.48.43,25976,TCP,F,Normal,3232264290,3232247851,0,1,1,10
2025-05-05 10:42:57,192.168.123.154,192.168.253.58,50711,TCP,A,Normal,3232267162,3232300346,0,0,1,10
2025-05-05 10:42:58,192.168.150.119,192.168.28.23,8244,TCP,A,Normal,3232274039,3232242711,0,0,1,10
2025-05-05 10:42:59,192.168.3.142,192.168.27.185,13319,TCP,A,Normal,3232236430,3232242617,0,0,1,10
2025-05-05 10:43:00,192.168.88.237,192.168.203.77,60907,UDP,,Normal,3232258285,3232287565,1,5,1,10
2025-05-05 10:43:01,192.168.126.191,192.168.45.130,32740,TCP,A,Normal,3232267967,3232247170,0,0,1,10
2025-05-05 10:43:02,22.58.166.251,192.168.138.120,48602,UDP,,DDoS,372942587,3232270968,1,5,0,10
2025-05-05 10:43:03,211.85.149.238,192.168.28.119,48199,UDP,,DDoS,3545601518,3232242807,1,5,0,10
2025-05-05 10:43:04,217.140.164.154,192.168.18.234,64183,UDP,,Normal,3649873050,3232240362,1,5,1,10
2025-05-05 10:43:05,192.168.130.204,192.168.103.94,14447,UDP,,DDoS,3232269004,3232261982,1,5,0,10
2025-05-05 10:43:06,192.168.12.48,192.168.38.181,45397,UDP,,Normal,3232238640,3232245429,1,5,1,10
2025-05-05 10:43:07,192.168.143.85,192.168.56.25,3749,TCP,F,Normal,3232272213,3232249881,0,1,1,10
2025-05-05 10:43:08,62.242.70.8,192.168.216.124,56878,TCP,R,Port Scan,1056065032,3232290940,0,3,2,10
2025-05-05 10:43:09,192.168.22.131,192.168.38.112,51506,UDP,,Normal,3232241283,3232245360,1,5,1,10
2025-05-05 10:43:10,192.168.56.92,192.168.194.115,596,UDP,,Normal,3232249948,3232285299,1,5,1,10
2025-05-05 10:43:11,192.168.89.148,192.168.121.240,29668,UDP,,SYN Flood,3232258452,3232266736,1,5,3,10
2025-05-05 10:43:12,192.168.157.81,192.168.189.100,55009,TCP,A,Normal,3232275793,3232284004,0,0,1,10
2025-05-05 10:43:13,192.168.236.179,192.168.25.201,53435,TCP,F,DDoS,3232296115,3232242121,0,1,0,10
2025-05-05 10:43:14,55.102.237.121,192.168.228.212,61425,TCP,R,Port Scan,929492345,3232294100,0,3,2,10
2025-05-05 10:43:15,142.136.246.167,192.168.146.198,12413,UDP,,Normal,2391340711,3232273094,1,5,1,10
2025-05-05 10:43:16,192.168.88.155,192.168.168.155,6309,UDP,,Normal,3232258203,3232278683,1,5,1,10
2025-05-05 10:43:17,149.177.37.62,192.168.51.177,24895,UDP,,DDoS,2511414590,3232248753,1,5,0,10
2025-05-05 10:43:18,192.168.147.86,192.168.155.238,65299,TCP,R,DDoS,3232273238,3232275438,0,3,0,10
2025-05-05 10:43:19,65.48.234.207,192.168.232.72,2479,TCP,R,SYN Flood,1093724879,3232294984,0,3,3,10
2025-05-05 10:43:20,104.193.232.45,192.168.173.184,61975,TCP,P,Normal,1757538349,3232279992,0,2,1,10
2025-05-05 10:43:21,222.148.210.254,192.168.15.32,13461,TCP,A,Normal,3734295294,3232239392,0,0,1,10
2025-05-05 10:43:22,192.168.102.90,192.168.18.137,35154,TCP,R,Port Scan,3232261722,3232240265,0,3,2,10
2025-05-05 10:43:23,29.131.208.161,192.168.0.147,5313,TCP,R,Port Scan,495177889,3232235667,0,3,2,10
2025-05-05 10:43:24,192.168.241.144,192.168.165.114,51677,TCP,R,Normal,3232297360,3232277874,0,3,1,10
2025-05-05 10:43:25,85.241.129.181,192.168.166.180,43043,TCP,F,Normal,1441890741,3232278196,0,1,1,10
2025-05-05 10:43:26,192.168.63.54,192.168.186.21,26706,TCP,F,DDoS,3232251702,3232283157,0,1,0,10
2025-05-05 10:43:27,163.226.186.121,192.168.31.161,57906,TCP,F,Normal,2749545081,3232243617,0,1,1,10
2025-05-05 10:43:28,187.67.74.247,192.168.239.120,3424,UDP,,Normal,3141749495,3232296824,1,5,1,10
2025-05-05 10:43:29,251.252.184.247,192.168.158.11,37284,UDP,,DDoS,4227643639,3232275979,1,5,0,10
2025-05-05 10:43:30,192.168.150.77,192.168.59.133,39793,UDP,,DDoS,3232273997,3232250757,1,5,0,10
2025-05-05 10:43:31,192.168.129.131,192.168.154.163,741,UDP,,Normal,3232268675,3232275107,1,5,1,10
2025-05-05 10:43:32,192.168.0.241,192.168.103.93,65174,TCP,S,Normal,3232235761,3232261981,0,4,1,10
2025-05-05 10:43:33,16.250.7.109,192.168.145.13,20235,TCP,S,Normal,284821357,3232272653,0,4,1,10
2025-05-05 10:43:34,182.219.153.52,192.168.75.5,12780,UDP,,Normal,3067844916,3232254725,1,5,1,10
2025-05-05 10:43:35,192.168.54.183,192.168.122.185,54139,UDP,,Normal,3232249527,3232266937,1,5,1,10
2025-05-05 10:43:36,192.168.183.180,192.168.254.14,28004,UDP,,Normal,3232282548,3232300558,1,5,1,10
2025-05-05 10:43:37,227.102.6.12,192.168.229.19,59167,TCP,A,SYN Flood,3815114252,3232294163,0,0,3,10
2025-05-05 10:43:38,192.168.33.171,192.168.25.225,32056,TCP,S,Normal,3232244139,3232242145,0,4,1,10
2025-05-05 10:43:39,192.168.172.123,192.168.185.221,55468,UDP,,Normal,3232279675,3232283101,1,5,1,10
2025-05-05 10:43:40,192.168.171.177,192.168.105.228,63723,TCP,S,Normal,3232279473,3232262628,0,4,1,10
2025-05-05 10:43:41,192.168.107.155,192.168.32.119,59978,TCP,R,Normal,3232263067,3232243831,0,3,1,10
2025-05-05 10:43:42,192.168.35.147,192.168.110.8,52208,UDP,,SYN Flood,3232244627,3232263688,1,5,3,10
2025-05-05 10:43:43,192.168.123.254,192.168.158.251,15120,UDP,,SYN Flood,3232267262,3232276219,1,5,3,10
2025-05-05 10:43:44,126.140.176.36,192.168.190.236,42870,UDP,,Normal,2123149348,3232284396,1,5,1,10
2025-05-05 10:43:45,192.168.233.148,192.168.96.20,14892,UDP,,Normal,3232295316,3232260116,1,5,1,10
2025-05-05 10:43:46,192.168.224.70,192.168.122.148,13053,UDP,,Normal,3232292934,3232266900,1,5,1,10
2025-05-05 10:43:47,147.96.112.63,192.168.4.157,13999,UDP,,DDoS,2472570943,3232236701,1,5,0,10
2025-05-05 10:43:48,78.116.136.100,192.168.21.109,50808,UDP,,Normal,1316259940,3232241005,1,5,1,10
2025-05-05 10:43:49,192.168.174.79,192.168.177.47,25746,TCP,F,SYN Flood,3232280143,3232280879,0,1,3,10
2025-05-05 10:43:50,192.168.152.225,192.168.106.13,33913,TCP,S,Normal,3232274657,3232262669,0,4,1,10
2025-05-05 10:43:51,103.141.160.118,192.168.208.137,49272,TCP,S,Port Scan,1737334902,3232288905,0,4,2,10
2025-05-05 10:43:52,40.173.248.43,192.168.140.145,54642,TCP,S,DDoS,682489899,3232271505,0,4,0,10
2025-05-05 10:43:53,192.168.46.36,192.168.47.226,6881,UDP,,DDoS,3232247332,3232247778,1,5,0,10
2025-05-05 10:43:54,160.218.226.117,192.168.14.67,4709,TCP,P,Normal,2698699381,3232239171,0,2,1,10
2025-05-05 10:43:55,185.135.62.37,192.168.102.237,18799,UDP,,Normal,3112648229,3232261869,1,5,1,10
2025-05-05 10:43:56,130.65.53.109,192.168.55.240,12749,TCP,P,Normal,2185311597,3232249840,0,2,1,10
2025-05-05 10:43:57,255.150.189.74,192.168.148.82,51277,TCP,A,Normal,4288068938,3232273490,0,0,1,10
2025-05-05 10:43:58,192.168.40.164,192.168.89.225,52191,UDP,,Port Scan,3232245924,3232258529,1,5,2,10
2025-05-05 10:43:59,78.176.113.237,192.168.160.108,3778,TCP,A,DDoS,1320186349,3232276588,0,0,0,10
2025-05-05 10:44:00,192.168.251.210,192.168.96.53,42213,UDP,,Normal,3232299986,3232260149,1,5,1,10
2025-05-05 10:44:01,192.168.108.121,192.168.145.37,51178,UDP,,DDoS,3232263289,3232272677,1,5,0,10
2025-05-05 10:44:02,30.91.78.213,192.168.172.36,45610,UDP,,DDoS,509300437,3232279588,1,5,0,10
2025-05-05 10:44:03,254.221.16.148,192.168.129.107,2903,UDP,,Port Scan,4275900564,3232268651,1,5,2,10
2025-05-05 10:44:04,192.168.149.222,192.168.131.145,23004,UDP,,Normal,3232273886,3232269201,1,5,1,10
2025-05-05 10:44:05,192.168.85.135,192.168.25.46,58588,TCP,F,Normal,3232257415,3232241966,0,1,1,10
2025-05-05 10:44:06,192.168.60.223,192.168.195.123,62923,TCP,A,Normal,3232251103,3232285563,0,0,1,10
2025-05-05 10:44:07,202.85.217.35,192.168.198.31,57611,TCP,F,Normal,3394623779,3232286239,0,1,1,10
2025-05-05 10:44:08,192.168.122.62,192.168.237.110,44144,TCP,S,SYN Flood,3232266814,3232296302,0,4,3,10
2025-05-05 10:44:09,38.225.144.88,192.168.29.168,61458,TCP,F,Normal,652316760,3232243112,0,1,1,10
2025-05-05 10:44:10,141.21.167.3,192.168.18.17,10151,TCP,S,DDoS,2367006467,3232240145,0,4,0,10
2025-05-05 10:44:11,192.168.240.72,192.168.56.104,59231,UDP,,SYN Flood,3232297032,3232249960,1,5,3,10
2025-05-05 10:44:12,192.168.203.23,192.168.150.142,9745,UDP,,Normal,3232287511,3232274062,1,5,1,10
2025-05-05 10:44:13,29.70.239.111,192.168.90.245,31169,TCP,P,DDoS,491188079,3232258805,0,2,0,10
2025-05-05 10:44:14,192.168.220.12,192.168.104.249,17559,TCP,A,Normal,3232291852,3232262393,0,0,1,10
2025-05-05 10:44:15,192.168.99.70,192.168.65.45,43615,UDP,,Normal,3232260934,3232252205,1,5,1,10
2025-05-05 10:44:16,10.19.227.59,192.168.169.210,19436,TCP,F,Normal,169075515,3232278994,0,1,1,10
2025-05-05 10:44:17,192.168.143.117,192.168.50.63,46199,UDP,,Normal,3232272245,3232248383,1,5,1,10
2025-05-05 10:44:18,125.42.192.247,192.168.125.147,2281,TCP,F,DDoS,2099953911,3232267667,0,1,0,10
2025-05-05 10:44:19,192.168.57.76,192.168.198.131,52000,UDP,,Normal,3232250188,3232286339,1,5,1,10
2025-05-05 10:44:20,82.20.74.233,192.168.64.153,57673,TCP,R,SYN Flood,1377061609,3232252057,0,3,3,10
2025-05-05 10:44:21,192.168.39.139,192.168.164.174,34422,UDP,,SYN Flood,3232245643,3232277678,1,5,3,10
2025-05-05 10:44:22,192.168.87.148,192.168.205.69,54244,UDP,,Normal,3232257940,3232288069,1,5,1,10
2025-05-05 10:44:23,192.168.187.51,192.168.170.121,4757,TCP,P,Normal,3232283443,3232279161,0,2,1,10
2025-05-05 10:44:24,192.168.43.9,192.168.58.3,6968,UDP,,Normal,3232246537,3232250371,1,5,1,10
2025-05-05 10:44:25,241.29.101.18,192.168.85.235,55559,TCP,S,Normal,4045235474,3232257515,0,4,1,10
2025-05-05 10:44:26,45.126.15.249,192.168.226.218,12881,UDP,,Normal,763236345,3232293594,1,5,1,10
2025-05-05 10:44:27,109.84.54.140,192.168.132.4,6791,TCP,F,Normal,1834235532,3232269316,0,1,1,10
2025-05-05 10:44:28,96.135.101.244,192.168.180.139,30824,TCP,S,Normal,1619486196,3232281739,0,4,1,10
2025-05-05 10:44:29,147.59.48.172,192.168.241.132,29609,UDP,,Normal,2470129836,3232297348,1,5,1,10
2025-05-05 10:44:30,44.17.104.68,192.168.149.192,38755,TCP,F,DDoS,739338308,3232273856,0,1,0,10
2025-05-05 10:44:31,133.1.95.54,192.168.211.2,8980,TCP,A,Normal,2231459638,3232289538,0,0,1,10
2025-05-05 10:44:32,219.86.65.165,192.168.164.117,16618,UDP,,Normal,3679863205,3232277621,1,5,1,10
2025-05-05 10:44:33,192.168.233.22,192.168.51.103,24190,UDP,,Normal,3232295190,3232248679,1,5,1,10
2025-05-05 10:44:34,4.200.66.22,192.168.28.246,35482,UDP,,Normal,80232982,3232242934,1,5,1,10
2025-05-05 10:44:35,192.168.5.136,192.168.146.227,61684,TCP,F,SYN Flood,3232236936,3232273123,0,1,3,10
2025-05-05 10:44:36,192.168.138.220,192.168.15.98,60950,TCP,A,Normal,3232271068,3232239458,0,0,1,10
2025-05-05 10:44:37,250.154.233.201,192.168.200.9,37198,TCP,F,SYN Flood,4204456393,3232286729,0,1,3,10
2025-05-05 10:44:38,192.168.121.213,192.168.201.139,48745,TCP,R,Normal,3232266709,3232287115,0,3,1,10
2025-05-05 10:44:39,192.168.9.49,192.168.179.162,23076,UDP,,DDoS,3232237873,3232281506,1,5,0,10
2025-05-05 10:44:40,192.168.31.231,192.168.54.168,9047,TCP,A,Normal,3232243687,3232249512,0,0,1,10
2025-05-05 10:44:41,192.168.215.158,192.168.173.189,22341,UDP,,SYN Flood,3232290718,3232279997,1,5,3,10
2025-05-05 10:44:42,192.168.14.18,192.168.255.174,45584,UDP,,Normal,3232239122,3232300974,1,5,1,10
2025-05-05 10:44:43,206.15.18.203,192.168.229.163,48710,TCP,R,Normal,3457094347,3232294307,0,3,1,10
2025-05-05 10:44:44,124.83.92.33,192.168.126.94,59852,TCP,P,Port Scan,2085837857,3232267870,0,2,2,10
2025-05-05 10:44:45,192.168.137.13,192.168.87.118,4875,UDP,,Normal,3232270605,3232257910,1,5,1,10
2025-05-05 10:44:46,192.168.26.81,192.168.42.166,35982,UDP,,Normal,3232242257,3232246438,1,5,1,10
2025-05-05 10:44:47,192.168.188.104,192.168.62.101,40195,TCP,A,Normal,3232283752,3232251493,0,0,1,10
2025-05-05 10:44:48,192.168.130.1,192.168.249.119,28931,UDP,,Normal,3232268801,3232299383,1,5,1,10
2025-05-05 10:44:49,192.168.42.50,192.168.54.14,36586,TCP,P,Normal,3232246322,3232249358,0,2,1,10
2025-05-05 10:44:50,192.168.106.131,192.168.250.119,41982,TCP,S,Normal,3232262787,3232299639,0,4,1,10
2025-05-05 10:44:51,167.34.23.47,192.168.239.234,4549,UDP,,Normal,2804029231,3232296938,1,5,1,10
2025-05-05 10:44:52,45.224.112.197,192.168.166.25,28087,UDP,,Normal,769683653,3232278041,1,5,1,10
2025-05-05 10:44:53,192.168.64.74,192.168.126.106,4275,UDP,,DDoS,3232251978,3232267882,1,5,0,10
2025-05-05 10:44:54,43.5.108.27,192.168.128.86,7587,UDP,,DDoS,721775643,3232268374,1,5,0,10
2025-05-05 10:44:55,44.45.243.40,192.168.142.247,18384,TCP,F,Normal,741208872,3232272119,0,1,1,10
2025-05-05 10:44:56,192.168.19.209,192.168.76.18,23694,UDP,,Normal,3232240593,3232254994,1,5,1,10
2025-05-05 10:44:57,40.81.20.55,192.168.248.91,9165,TCP,A,Normal,676402231,3232299099,0,0,1,10
2025-05-05 10:44:58,216.166.61.49,192.168.158.70,28561,TCP,R,Port Scan,3634773297,3232276038,0,3,2,10
2025-05-05 10:44:59,192.168.66.109,192.168.236.13,676,TCP,A,SYN Flood,3232252525,3232295949,0,0,3,10
2025-05-05 10:45:00,110.195.68.21,192.168.27.242,13134,UDP,,SYN Flood,1858290709,3232242674,1,5,3,10
2025-05-05 10:45:01,192.168.111.100,192.168.134.46,22312,UDP,,Port Scan,3232264036,3232269870,1,5,2,10
2025-05-05 10:45:02,192.168.200.155,192.168.160.203,57474,TCP,R,Port Scan,3232286875,3232276683,0,3,2,10
2025-05-05 10:45:03,169.58.184.84,192.168.236.92,57655,TCP,R,DDoS,2839197780,3232296028,0,3,0,10
2025-05-05 10:45:04,204.142.17.19,192.168.122.55,9348,TCP,R,Normal,3431862547,3232266807,0,3,1,10
2025-05-05 10:45:05,232.101.184.40,192.168.30.220,28943,TCP,F,DDoS,3898980392,3232243420,0,1,0,10
2025-05-05 10:45:06,192.168.193.60,192.168.16.206,16934,TCP,A,Normal,3232284988,3232239822,0,0,1,10
2025-05-05 10:45:07,192.168.142.27,192.168.127.201,16195,UDP,,DDoS,3232271899,3232268233,1,5,0,10
2025-05-05 10:45:08,192.168.33.85,192.168.235.133,19059,UDP,,Port Scan,3232244053,3232295813,1,5,2,10
2025-05-05 10:45:09,192.168.94.144,192.168.196.22,48243,TCP,R,Normal,3232259728,3232285718,0,3,1,10
2025-05-05 10:45:10,205.112.68.91,192.168.140.171,1682,TCP,A,SYN Flood,3446686811,3232271531,0,0,3,10
2025-05-05 10:45:11,219.81.35.218,192.168.204.223,30571,UDP,,DDoS,3679527898,3232287967,1,5,0,10
2025-05-05 10:45:12,192.168.200.121,192.168.186.125,31100,UDP,,SYN Flood,3232286841,3232283261,1,5,3,10
2025-05-05 10:45:13,192.168.244.128,192.168.38.22,4098,TCP,S,Normal,3232298112,3232245270,0,4,1,10
2025-05-05 10:45:14,192.168.28.112,192.168.97.18,62697,UDP,,SYN Flood,3232242800,3232260370,1,5,3,10
2025-05-05 10:45:15,254.114.28.36,192.168.51.66,27241,TCP,S,Normal,4268891172,3232248642,0,4,1,10
2025-05-05 10:45:16,192.168.83.88,192.168.50.133,5169,UDP,,Normal,3232256856,3232248453,1,5,1,10
2025-05-05 10:45:17,196.158.151.159,192.168.122.58,46327,UDP,,Normal,3298727839,3232266810,1,5,1,10
2025-05-05 10:45:18,147.95.110.13,192.168.133.4,19959,TCP,S,SYN Flood,2472504845,3232269572,0,4,3,10
2025-05-05 10:45:19,192.168.151.174,192.168.36.221,39927,UDP,,SYN Flood,3232274350,3232244957,1,5,3,10
2025-05-05 10:45:20,192.168.176.144,192.168.197.97,21266,UDP,,Normal,3232280720,3232286049,1,5,1,10
2025-05-05 10:45:21,192.168.192.80,192.168.170.145,9316,TCP,F,Normal,3232284752,3232279185,0,1,1,10
2025-05-05 10:45:22,17.2.86.147,192.168.152.32,63945,UDP,,DDoS,285365907,3232274464,1,5,0,10
2025-05-05 10:45:23,163.42.244.153,192.168.11.33,974,TCP,R,Normal,2737501337,3232238369,0,3,1,10
2025-05-05 10:45:24,192.168.30.59,192.168.241.194,64728,UDP,,Normal,3232243259,3232297410,1,5,1,10
2025-05-05 10:45:25,192.168.55.77,192.168.187.30,4285,UDP,,Normal,3232249677,3232283422,1,5,1,10
2025-05-05 10:45:26,46.106.225.158,192.168.98.117,1387,TCP,R,Normal,778756510,3232260725,0,3,1,10
2025-05-05 10:45:27,192.168.223.233,192.168.163.56,38667,UDP,,DDoS,3232292841,3232277304,1,5,0,10
2025-05-05 10:45:28,37.124.255.129,192.168.98.37,28360,UDP,,Port Scan,628948865,3232260645,1,5,2,10
2025-05-05 10:45:29,182.240.222.23,192.168.220.106,44469,UDP,,Normal,3069238807,3232291946,1,5,1,10
2025-05-05 10:45:30,163.149.142.166,192.168.234.241,33021,UDP,,Normal,2744487590,3232295665,1,5,1,10
2025-05-05 10:45:31,69.174.235.39,192.168.228.120,19361,UDP,,Port Scan,1169091367,3232294008,1,5,2,10
2025-05-05 10:45:32,192.168.14.189,192.168.69.28,7409,TCP,F,DDoS,3232239293,3232253212,0,1,0,10
2025-05-05 10:45:33,31.93.74.154,192.168.95.197,5735,UDP,,Normal,526207642,3232260037,1,5,1,10
2025-05-05 10:45:34,192.168.69.48,192.168.106.185,16433,UDP,,DDoS,3232253232,3232262841,1,5,0,10
2025-05-05 10:45:35,112.153.230.120,192.168.160.2,51480,UDP,,Normal,1889134200,3232276482,1,5,1,10
2025-05-05 10:45:36,192.168.126.220,192.168.33.9,27970,TCP,S,Normal,3232267996,3232243977,0,4,1,10
2025-05-05 10:45:37,119.234.235.80,192.168.37.234,63064,UDP,,Normal,2011884368,3232245226,1,5,1,10
2025-05-05 10:45:38,202.223.77.181,192.168.74.119,47242,UDP,,Normal,3403632053,3232254583,1,5,1,10
2025-05-05 10:45:39,192.168.90.239,192.168.81.85,21628,UDP,,DDoS,3232258799,3232256341,1,5,0,10
2025-05-05 10:45:40,122.4.172.239,192.168.176.180,44623,TCP,R,Normal,2047126767,3232280756,0,3,1,10
2025-05-05 10:45:41,168.124.210.91,192.168.11.108,29620,UDP,,DDoS,2826752603,3232238444,1,5,0,10
2025-05-05 10:45:42,192.168.184.56,192.168.153.8,46844,TCP,P,SYN Flood,3232282680,3232274696,0,2,3,10
2025-05-05 10:45:43,192.168.54.218,192.168.178.112,23464,UDP,,Normal,3232249562,3232281200,1,5,1,10
2025-05-05 10:45:44,65.183.57.17,192.168.228.209,21133,TCP,F,Normal,1102526737,3232294097,0,1,1,10
2025-05-05 10:45:45,102.37.219.245,192.168.49.15,31044,TCP,A,Normal,1713757173,3232248079,0,0,1,10
2025-05-05 10:45:46,164.190.29.28,192.168.24.220,42984,UDP,,Normal,2763922716,3232241884,1,5,1,10
2025-05-05 10:45:47,144.108.99.202,192.168.171.144,13435,UDP,,Normal,2423022538,3232279440,1,5,1,10
2025-05-05 10:45:48,192.168.70.12,192.168.25.171,57999,TCP,A,Port Scan,3232253452,3232242091,0,0,2,10
2025-05-05 10:45:49,192.168.232.156,192.168.166.191,56244,UDP,,SYN Flood,3232295068,3232278207,1,5,3,10
2025-05-05 10:45:50,192.168.79.10,192.168.111.102,32486,TCP,P,Normal,3232255754,3232264038,0,2,1,10
2025-05-05 10:45:51,192.168.181.200,192.168.180.99,16880,TCP,R,Port Scan,3232282056,3232281699,0,3,2,10
2025-05-05 10:45:52,179.211.52.150,192.168.67.126,59410,UDP,,SYN Flood,3016963222,3232252798,1,5,3,10
2025-05-05 10:45:53,185.243.2.120,192.168.121.1,11473,TCP,P,Normal,3119710840,3232266497,0,2,1,10
2025-05-05 10:45:54,183.179.225.84,192.168.54.128,38798,UDP,,Normal,3082019156,3232249472,1,5,1,10
2025-05-05 10:45:55,192.168.121.236,192.168.141.90,13889,TCP,F,DDoS,3232266732,3232271706,0,1,0,10
2025-05-05 10:45:56,200.181.170.32,192.168.215.124,9598,UDP,,Normal,3367348768,3232290684,1,5,1,10
2025-05-05 10:45:57,192.168.69.127,192.168.34.63,54950,UDP,,SYN Flood,3232253311,3232244287,1,5,3,10
2025-05-05 10:45:58,192.168.174.187,192.168.34.156,17092,TCP,S,DDoS,3232280251,3232244380,0,4,0,10
2025-05-05 10:45:59,137.152.187.13,192.168.81.13,24295,UDP,,Normal,2308487949,3232256269,1,5,1,10
2025-05-05 10:46:00,104.245.135.141,192.168.185.50,21116,TCP,A,Normal,1760921485,3232282930,0,0,1,10
2025-05-05 10:46:01,192.168.232.231,192.168.157.31,50372,TCP,P,Normal,3232295143,3232275743,0,2,1,10
2025-05-05 10:46:02,70.62.186.181,192.168.105.156,23181,TCP,P,SYN Flood,1178516149,3232262556,0,2,3,10
2025-05-05 10:46:03,192.168.167.35,192.168.114.36,27405,UDP,,Normal,3232278307,3232264740,1,5,1,10
2025-05-05 10:46:04,192.168.228.238,192.168.239.161,48264,UDP,,Normal,3232294126,3232296865,1,5,1,10
2025-05-05 10:46:05,186.227.90.75,192.168.59.92,17781,TCP,F,DDoS,3135461963,3232250716,0,1,0,10
