timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque,tipo_ataque_clean,hour,minute,protocol_num,flag_num,src_ip_3oct,dst_ip_3oct
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
,192.168.12.253,192.168.246.179,443,TCP,S,SYN Flood,SYN Flood,,,0.0,6,12,246
